GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010
Id,Id2,Geography,Total:,"Institutionalized population (101-106, 201-203, 301, 401-405):","Institutionalized population (101-106, 201-203, 301, 401-405): - Correctional facilities for adults (101-106)","Institutionalized population (101-106, 201-203, 301, 401-405): - Juvenile facilities (201-203)","Institutionalized population (101-106, 201-203, 301, 401-405): - Nursing facilities/Skilled-nursing facilities (301)","Institutionalized population (101-106, 201-203, 301, 401-405): - Other institutional facilities (401-405)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904):","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - College/University student housing (501)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - Military quarters (601-602)","Noninstitutionalized population (501, 601-602, 701-702, 704, 706, 801-802, 900-901, 903-904): - Other noninstitutional facilities (701-702, 704, 706, 801-802, 900-901, 903-904)"
1000000US120030401012013,120030401012013,"Block 2013, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012014,120030401012014,"Block 2014, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012015,120030401012015,"Block 2015, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012016,120030401012016,"Block 2016, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012017,120030401012017,"Block 2017, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012018,120030401012018,"Block 2018, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012019,120030401012019,"Block 2019, Block Group 2, Census Tract 401.01, Baker County, Florida",270,270,270,0,0,0,0,0,0,0
1000000US120030401012020,120030401012020,"Block 2020, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012021,120030401012021,"Block 2021, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012022,120030401012022,"Block 2022, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012023,120030401012023,"Block 2023, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012024,120030401012024,"Block 2024, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012025,120030401012025,"Block 2025, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012026,120030401012026,"Block 2026, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012027,120030401012027,"Block 2027, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012028,120030401012028,"Block 2028, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012029,120030401012029,"Block 2029, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012030,120030401012030,"Block 2030, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012031,120030401012031,"Block 2031, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012032,120030401012032,"Block 2032, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012033,120030401012033,"Block 2033, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012034,120030401012034,"Block 2034, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012035,120030401012035,"Block 2035, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012036,120030401012036,"Block 2036, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012037,120030401012037,"Block 2037, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012038,120030401012038,"Block 2038, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012039,120030401012039,"Block 2039, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012040,120030401012040,"Block 2040, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012041,120030401012041,"Block 2041, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012042,120030401012042,"Block 2042, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012043,120030401012043,"Block 2043, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012044,120030401012044,"Block 2044, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012045,120030401012045,"Block 2045, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012046,120030401012046,"Block 2046, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012047,120030401012047,"Block 2047, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012048,120030401012048,"Block 2048, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012049,120030401012049,"Block 2049, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012050,120030401012050,"Block 2050, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012051,120030401012051,"Block 2051, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012052,120030401012052,"Block 2052, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012053,120030401012053,"Block 2053, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012054,120030401012054,"Block 2054, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012055,120030401012055,"Block 2055, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012056,120030401012056,"Block 2056, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012057,120030401012057,"Block 2057, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012058,120030401012058,"Block 2058, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012059,120030401012059,"Block 2059, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012060,120030401012060,"Block 2060, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012061,120030401012061,"Block 2061, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012062,120030401012062,"Block 2062, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012063,120030401012063,"Block 2063, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012064,120030401012064,"Block 2064, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012065,120030401012065,"Block 2065, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012066,120030401012066,"Block 2066, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012067,120030401012067,"Block 2067, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012068,120030401012068,"Block 2068, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012069,120030401012069,"Block 2069, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012070,120030401012070,"Block 2070, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012071,120030401012071,"Block 2071, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
1000000US120030401012072,120030401012072,"Block 2072, Block Group 2, Census Tract 401.01, Baker County, Florida",0,0,0,0,0,0,0,0,0,0
